@relation InstanceResultListener

@attribute Key_Dataset {emotion,'emotion-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-last-Nmissing-R-999-Fyyyy-MM-dd\\\'T\\\'HH:mm:ss',emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues,emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,'emotion-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5','emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5','emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5','emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.bayes.NaiveBayes}
@attribute Key_Scheme_options {''}
@attribute Key_Scheme_version_ID {5995231201785697655}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
'emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,232,94,0,71.165644,28.834356,0,0.431866,0.299317,0.518665,66.068395,108.987138,303.512091,911.908105,-608.396013,0.931019,2.797264,-1.866245,95.478885,0.29288,10252.437109,0.643192,137,0.159292,18,0.840708,95,0.356808,76,0.883871,0.643192,0.744565,0.461128,0.834268,0.900144,0.711656,0.227756,0.772244,0.288344,0.770068,0.711656,0.718377,0.461128,0.834268,0.848316,0.70679,0.711656,0.001,0,0,0,0,0,30705,140062,72081,78.220859,59.662577,?
'emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,233,93,0,71.472393,28.527607,0,0.428372,0.285203,0.501331,62.953014,105.344769,303.512091,729.666982,-426.154891,0.931019,2.238242,-1.307224,103.993172,0.318997,11166.693607,0.666667,142,0.19469,22,0.80531,91,0.333333,71,0.865854,0.666667,0.753316,0.449231,0.844946,0.913765,0.714724,0.242748,0.757252,0.285276,0.760436,0.714724,0.7216,0.449231,0.844946,0.866121,0.707567,0.714724,0,0.001,0,0,0,0,30705,140062,72081,80.981595,59.662577,?
'emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,227,99,0,69.631902,30.368098,0,0.411467,0.307004,0.526347,67.765193,110.601409,303.512091,874.740822,-571.22873,0.931019,2.683254,-1.752235,88.536963,0.271586,9507.019727,0.610329,130,0.141593,16,0.858407,97,0.389671,83,0.890411,0.610329,0.724234,0.448585,0.850929,0.909138,0.696319,0.227583,0.772417,0.303681,0.768564,0.696319,0.702702,0.448585,0.850929,0.863289,0.693175,0.696319,0,0.001,0,0,0,0,30705,140062,72081,79.141104,59.815951,?
'emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,760,325,236,89,0,72.615385,27.384615,0,0.451794,0.273671,0.48979,60.382501,102.845297,302.898391,722.361082,-419.462691,0.931995,2.222649,-1.290654,112.173085,0.345148,12050.430526,0.674528,143,0.176991,20,0.823009,93,0.325472,69,0.877301,0.674528,0.762667,0.473894,0.859284,0.916613,0.726154,0.228617,0.771383,0.273846,0.771871,0.726154,0.73266,0.473894,0.859284,0.87035,0.719515,0.726154,0,0.001,0,0,0,0,30705,140219,71924,81.846154,59.230769,?
'emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,760,325,232,93,0,71.384615,28.615385,0,0.433533,0.286174,0.502623,63.141297,105.539978,302.898391,752.419797,-449.521406,0.931995,2.315138,-1.383143,102.756925,0.316175,11038.879685,0.650943,138,0.168142,19,0.831858,94,0.349057,74,0.878981,0.650943,0.747967,0.46012,0.852313,0.917696,0.713846,0.231044,0.768956,0.286154,0.767908,0.713846,0.720525,0.46012,0.852313,0.865117,0.708503,0.713846,0,0.001,0,0,0,0,30705,140219,71924,81.538462,59.384615,?
'emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,761,324,223,101,0,68.82716,31.17284,0,0.384748,0.310885,0.526815,68.647042,110.770383,301.371269,860.238903,-558.867634,0.930158,2.655058,-1.7249,85.814982,0.264861,9211.118399,0.627358,133,0.196429,22,0.803571,90,0.372642,79,0.858065,0.627358,0.724796,0.410274,0.828504,0.900889,0.688272,0.257342,0.742658,0.311728,0.745539,0.688272,0.69568,0.410274,0.828504,0.844154,0.682683,0.688272,0.001,0.001,0,0,0,0,30705,140376,71767,77.777778,59.104938,?
'emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,761,324,226,98,0,69.753086,30.246914,0,0.401899,0.30234,0.518164,66.760323,108.951459,301.371269,901.052349,-599.681081,0.930158,2.781026,-1.850868,91.175912,0.281407,9786.544259,0.636792,135,0.1875,21,0.8125,91,0.363208,77,0.865385,0.636792,0.733696,0.427651,0.830189,0.90131,0.697531,0.248238,0.751762,0.302469,0.753482,0.697531,0.704764,0.427651,0.830189,0.845827,0.691848,0.697531,0,0.001,0,0,0,0,30705,140376,71767,79.012346,59.41358,?
'emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,227,99,0,69.631902,30.368098,0,0.391493,0.294723,0.513748,65.054364,107.954019,303.512091,1031.834093,-728.322001,0.931019,3.165135,-2.234117,97.07794,0.297785,10424.142204,0.652582,139,0.221239,25,0.778761,88,0.347418,74,0.847561,0.652582,0.737401,0.410556,0.826457,0.893355,0.696319,0.264976,0.735024,0.303681,0.742065,0.696319,0.703639,0.410556,0.826457,0.849466,0.6887,0.696319,0,0.001,0,0,0,0,30705,140062,72081,79.141104,58.588957,?
'emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,238,88,0,73.006135,26.993865,0,0.466151,0.268656,0.485078,59.300716,101.929594,303.512091,799.886468,-496.374376,0.931019,2.453639,-1.522621,115.198976,0.353371,12369.96276,0.661972,141,0.141593,16,0.858407,97,0.338028,72,0.898089,0.661972,0.762162,0.495628,0.860401,0.913911,0.730061,0.209682,0.790318,0.269939,0.785739,0.730061,0.736436,0.495628,0.860401,0.8662,0.725053,0.730061,0,0.001,0,0,0,0,30705,140062,72081,82.515337,59.662577,?
'emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,226,100,0,69.325153,30.674847,0,0.395602,0.29672,0.51078,65.495341,107.330397,303.512091,803.361399,-499.849308,0.931019,2.464299,-1.53328,94.347692,0.28941,10130.970617,0.629108,134,0.185841,21,0.814159,92,0.370892,79,0.864516,0.629108,0.728261,0.422407,0.842702,0.906489,0.693252,0.249984,0.750016,0.306748,0.751341,0.693252,0.700401,0.422407,0.842702,0.855202,0.688074,0.693252,0,0.001,0,0,0,0,30705,140062,72081,81.90184,61.042945,?
'emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,213,113,0,65.337423,34.662577,0,0.347284,0.335288,0.559086,74.008475,117.480802,303.512091,1615.06353,-1311.551438,0.931019,4.954183,-4.023164,67.763563,0.207864,7276.390675,0.539906,115,0.132743,15,0.867257,98,0.460094,98,0.884615,0.539906,0.670554,0.395729,0.797623,0.877386,0.653374,0.246211,0.753789,0.346626,0.751298,0.653374,0.657989,0.395729,0.797768,0.804241,0.652429,0.653374,0.005,0.009,0,0,0,0,13619,396800,172939,74.846626,57.361963,?
'emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,219,107,0,67.177914,32.822086,0,0.37753,0.322644,0.547152,71.21755,114.973266,303.512091,1641.615334,-1338.103242,0.931019,5.03563,-4.104611,77.33014,0.237209,8303.641065,0.56338,120,0.123894,14,0.876106,99,0.43662,93,0.895522,0.56338,0.691643,0.425081,0.811833,0.882502,0.671779,0.232293,0.767707,0.328221,0.76384,0.671779,0.676924,0.425081,0.812092,0.806389,0.670411,0.671779,0.006,0.007,0,0.015625,0,15.625,13619,396800,172939,74.846626,56.595092,?
'emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,213,113,0,65.337423,34.662577,0,0.337899,0.34865,0.571141,76.957754,120.013999,303.512091,1965.557632,-1662.04554,0.931019,6.029318,-5.098299,59.557981,0.182693,6395.282639,0.558685,119,0.168142,19,0.831858,94,0.441315,94,0.862319,0.558685,0.678063,0.376167,0.783124,0.850896,0.653374,0.26283,0.73717,0.346626,0.73673,0.653374,0.659526,0.376167,0.783196,0.79041,0.651324,0.653374,0.004,0.008,0,0,0,0,13619,396800,172939,71.472393,56.441718,?
'emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,760,325,228,97,0,70.153846,29.846154,0,0.430309,0.30824,0.534241,68.009853,112.17909,302.898391,2013.07069,-1710.172299,0.931995,6.194064,-5.262069,88.945758,0.273679,9555.185919,0.59434,126,0.097345,11,0.902655,102,0.40566,86,0.919708,0.59434,0.722063,0.479313,0.797587,0.871139,0.701538,0.204544,0.795456,0.298462,0.788574,0.701538,0.706653,0.479313,0.797841,0.797946,0.699902,0.701538,0.004,0.007,0,0,0,0,13619,397317,172422,75.076923,56.769231,?
'emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,760,325,225,100,0,69.230769,30.769231,0,0.4009,0.316095,0.539578,69.743006,113.299841,302.898391,1895.611493,-1592.713102,0.931995,5.832651,-4.900656,84.017215,0.258515,9025.726712,0.613208,130,0.159292,18,0.840708,95,0.386792,82,0.878378,0.613208,0.722222,0.434075,0.771811,0.873352,0.692308,0.238392,0.761608,0.307692,0.759587,0.692308,0.69891,0.434075,0.771912,0.785354,0.688697,0.692308,0.005,0.006,0.015625,0,15.625,0,13619,397317,172422,74.461538,57.230769,?
'emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,761,324,216,108,0,66.666667,33.333333,0,0.369377,0.335778,0.561528,74.143697,118.069212,301.371269,1753.884615,-1452.513346,0.930158,5.413224,-4.483066,68.664674,0.211928,7370.256668,0.556604,118,0.125,14,0.875,98,0.443396,94,0.893939,0.556604,0.686047,0.417758,0.780618,0.865537,0.666667,0.235063,0.764937,0.333333,0.761364,0.666667,0.671767,0.417758,0.780575,0.796553,0.665392,0.666667,0.007,0.007,0.015625,0,15.625,0,13619,397834,171905,72.839506,56.790123,?
'emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,761,324,214,110,0,66.049383,33.950617,0,0.353035,0.332737,0.552925,73.472147,116.26033,301.371269,1707.82169,-1406.450421,0.930158,5.271055,-4.340896,70.069671,0.216264,7521.06468,0.561321,119,0.151786,17,0.848214,95,0.438679,93,0.875,0.561321,0.683908,0.394657,0.771605,0.864553,0.660494,0.250959,0.749041,0.339506,0.747209,0.660494,0.666425,0.394657,0.771576,0.789908,0.658621,0.660494,0.005,0.006,0.015625,0,15.625,0,13619,397834,171905,74.382716,57.716049,?
'emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,216,110,0,66.257669,33.742331,0,0.344879,0.340605,0.567938,75.182045,119.34092,303.512091,2246.273872,-1942.761781,0.931019,6.890411,-5.959392,65.203893,0.200012,7001.535579,0.586854,125,0.19469,22,0.80531,91,0.413146,88,0.85034,0.586854,0.694444,0.37507,0.769662,0.846257,0.662577,0.270412,0.729588,0.337423,0.731808,0.662577,0.66978,0.37507,0.769302,0.790415,0.658866,0.662577,0.004,0.007,0,0.015625,0,15.625,13619,396800,172939,70.552147,54.754601,?
'emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,224,102,0,68.711656,31.288344,0,0.399111,0.315939,0.543817,69.737508,114.272428,303.512091,1671.769222,-1368.25713,0.931019,5.128126,-4.197108,82.323401,0.252526,8839.812975,0.591549,126,0.132743,15,0.867257,98,0.408451,87,0.893617,0.591549,0.711864,0.44072,0.802775,0.878952,0.687117,0.228311,0.771689,0.312883,0.767484,0.687117,0.693096,0.44072,0.802689,0.811564,0.684791,0.687117,0.005,0.007,0,0.015625,0,15.625,13619,396800,172939,74.846626,56.134969,?
'emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,223,103,0,68.404908,31.595092,0,0.389912,0.327086,0.5501,72.197913,115.592551,303.512091,2217.554954,-1914.042863,0.931019,6.802316,-5.871297,76.523198,0.234734,8216.992367,0.596244,127,0.150442,17,0.849558,96,0.403756,86,0.881944,0.596244,0.711485,0.427222,0.783581,0.857915,0.684049,0.238247,0.761753,0.315951,0.759075,0.684049,0.690466,0.427222,0.783926,0.785691,0.681166,0.684049,0.004,0.007,0,0.015625,0,15.625,13619,396800,172939,73.619632,57.822086,?
'emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,136,58,47,11,0,81.034483,18.965517,0,0.617047,0.19003,0.428416,38.044116,85.732925,57.951508,291.788217,-233.83671,0.999164,5.030831,-4.031667,35.899093,0.61895,3592.086579,0.933333,28,0.321429,9,0.678571,19,0.066667,2,0.756757,0.933333,0.835821,0.636228,0.885119,0.889149,0.810345,0.19844,0.80156,0.189655,0.828208,0.810345,0.806705,0.636228,0.885981,0.896043,0.805666,0.810345,0.001,0.001,0,0,0,0,15127,82853,38159,82.758621,51.724138,?
'emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,136,58,49,9,0,84.482759,15.517241,0,0.686675,0.15466,0.38241,30.962876,76.526378,57.951508,306.478844,-248.527336,0.999164,5.284118,-4.284954,39.997966,0.68962,4002.222512,0.966667,29,0.285714,8,0.714286,20,0.033333,1,0.783784,0.966667,0.865672,0.708021,0.878571,0.810264,0.844828,0.163875,0.836125,0.155172,0.865176,0.844828,0.84185,0.708021,0.879721,0.860427,0.840999,0.844828,0.001,0.001,0,0,0,0,15127,82853,38159,87.931034,53.448276,?
'emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,135,59,51,8,0,86.440678,13.559322,0,0.727797,0.147729,0.368479,29.564,73.692241,59.00405,257.519528,-198.515478,1.000069,4.364738,-3.364669,41.737544,0.707416,4177.76938,0.966667,29,0.241379,7,0.758621,22,0.033333,1,0.805556,0.966667,0.878788,0.743455,0.897701,0.85767,0.864407,0.139119,0.860881,0.135593,0.879759,0.864407,0.862747,0.743455,0.897136,0.889975,0.862471,0.864407,0.001,0.001,0.015625,0,15.625,0,15127,82280,38732,88.135593,53.389831,?
'emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,136,58,47,11,0,81.034483,18.965517,0,0.617047,0.177665,0.411467,35.568525,82.341133,57.951508,269.287155,-211.335647,0.999164,4.642882,-3.643718,37.265708,0.642512,3728.830941,0.933333,28,0.321429,9,0.678571,19,0.066667,2,0.756757,0.933333,0.835821,0.636228,0.860714,0.857648,0.810345,0.19844,0.80156,0.189655,0.828208,0.810345,0.806705,0.636228,0.860714,0.874038,0.805666,0.810345,0.001,0.001,0,0,0,0,15127,82853,38159,84.482759,51.724138,?
'emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,136,58,48,10,0,82.758621,17.241379,0,0.651442,0.176891,0.40978,35.413523,82.003554,57.951508,303.439959,-245.488452,0.999164,5.231723,-4.23256,37.363487,0.644198,3738.614777,0.966667,29,0.321429,9,0.678571,19,0.033333,1,0.763158,0.966667,0.852941,0.678348,0.83631,0.770885,0.827586,0.182348,0.817652,0.172414,0.853358,0.827586,0.82336,0.678348,0.836022,0.826063,0.822304,0.827586,0.001,0.002,0,0,0,0,15127,82853,38159,86.206897,52.586207,?
'emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,135,59,46,13,0,77.966102,22.033898,0,0.555877,0.218848,0.462279,43.796741,92.451485,59.00405,452.496606,-393.492556,1.000069,7.669434,-6.669365,33.131206,0.561546,3316.307709,1,30,0.448276,13,0.551724,16,0,0,0.697674,1,0.821918,0.620422,0.847126,0.801525,0.779661,0.227937,0.772063,0.220339,0.846275,0.779661,0.767453,0.620422,0.842607,0.845212,0.766514,0.779661,0,0.002,0,0,0,0,15127,82280,38732,79.661017,52.542373,?
'emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,136,58,47,11,0,81.034483,18.965517,0,0.616125,0.189987,0.42515,38.035456,85.079224,57.951508,319.424882,-261.473375,0.999164,5.507326,-4.508162,35.923106,0.619364,3594.489334,0.966667,29,0.357143,10,0.642857,18,0.033333,1,0.74359,0.966667,0.84058,0.648965,0.869048,0.797,0.810345,0.200821,0.799179,0.189655,0.841966,0.810345,0.804555,0.648965,0.870197,0.849249,0.803269,0.810345,0,0.002,0,0,0,0,15127,82853,38159,84.482759,54.310345,?
